Province,DateTime,Wind,Temp
Suratthani,2020-08-19 22:00 Local,230° @ 4,26
Suratthani,2020-08-20 01:00 Local,255° @ 4,25.2
Suratthani,2020-08-20 04:00 Local,215° @ 8,24.4
Suratthani,2020-08-20 07:00 Local,205° @ 7,24.9
Suratthani,2020-08-20 10:00 Local,220° @ 10,29.5
Suratthani,2020-08-20 13:00 Local,255° @ 5,32.4
Suratthani,2020-08-20 16:00 Local,330° @ 1,32.4
Suratthani,2020-08-20 19:00 Local,75° @ 4,27.4
Suratthani,2020-08-20 22:00 Local,165° @ 2,26.3
Suratthani,2020-08-21 01:00 Local,220° @ 6,25.4
Suratthani,2020-08-21 04:00 Local,225° @ 6,24.6
Suratthani,2020-08-21 07:00 Local,215° @ 4,25.3
Suratthani,2020-08-21 10:00 Local,245° @ 6,29.8
Suratthani,2020-08-21 13:00 Local,235° @ 4,32.1
Suratthani,2020-08-21 16:00 Local,285° @ 6,31.6
Suratthani,2020-08-21 19:00 Local,315° @ 5,26.6
Suratthani,2020-08-21 22:00 Local,305° @ 6,25.5
Suratthani,2020-08-22 01:00 Local,265° @ 1,24.9
Suratthani,2020-08-22 04:00 Local,275° @ 3,24.2
Suratthani,2020-08-22 07:00 Local,260° @ 3,25.1
Suratthani,2020-08-22 10:00 Local,230° @ 5,29.7
Suratthani,2020-08-22 13:00 Local,240° @ 4,32.4
Suratthani,2020-08-22 16:00 Local,195° @ 3,32.5
Suratthani,2020-08-22 19:00 Local,215° @ 7,27.6
Suratthani,2020-08-22 22:00 Local,255° @ 8,25.8
Suratthani,2020-08-23 01:00 Local,205° @ 6,24.7
Suratthani,2020-08-23 04:00 Local,210° @ 8,24
Suratthani,2020-08-23 07:00 Local,215° @ 5,24.8
Suratthani,2020-08-23 10:00 Local,235° @ 10,29.3
Suratthani,2020-08-23 13:00 Local,235° @ 8,32.3
Suratthani,2020-08-23 16:00 Local,260° @ 5,32.2
Suratthani,2020-08-23 19:00 Local,185° @ 2,27.5
Suratthani,2020-08-23 22:00 Local,300° @ 4,26.3
Suratthani,2020-08-24 01:00 Local,245° @ 2,25.5
Suratthani,2020-08-24 04:00 Local,260° @ 2,24.5
Suratthani,2020-08-24 07:00 Local,260° @ 3,25.2
Suratthani,2020-08-24 10:00 Local,275° @ 2,30.3
Suratthani,2020-08-24 13:00 Local,15° @ 2,32.4
Suratthani,2020-08-24 16:00 Local,90° @ 10,31.7
Suratthani,2020-08-24 19:00 Local,80° @ 7,27.2
Suratthani,2020-08-24 22:00 Local,130° @ 4,26.2
Suratthani,2020-08-25 01:00 Local,190° @ 3,25.6
Suratthani,2020-08-25 04:00 Local,240° @ 4,24.9
Suratthani,2020-08-25 07:00 Local,175° @ 1,25.8
Suratthani,2020-08-25 10:00 Local,310° @ 1,30.7
Suratthani,2020-08-25 13:00 Local,90° @ 1,31.9
Suratthani,2020-08-25 16:00 Local,100° @ 5,31.1
Suratthani,2020-08-25 19:00 Local,250° @ 3,27.4
Suratthani,2020-08-25 22:00 Local,205° @ 5,26.4
Suratthani,2020-08-26 01:00 Local,240° @ 4,25.5
